ListingKey,ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CreditScoreRangeLower,CreditScoreRangeUpper,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanOriginalAmount,Recommendations,Investors
3A253536026611494CE2021,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,4,6,NC,Clerical,Employed,31,False,660,679,"$50,000-74,999",True,4167,2000,0,47
444635575490058877941BC,2012,36,Completed,2013,0.08577,0.0724,10,1,CA,Professional,Employed,35,True,840,859,"$75,000-99,999",True,7417,2900,0,56
012335251203627120B1E8C,2011,36,Completed,2011,0.35643,0.3199,4,1,NV,Administrative Assistant,Employed,6,False,740,759,"$25,000-49,999",True,2083,6000,0,14
01013503967611475955EC1,2010,36,Completed,2012,0.23383,0.1999,8,7,FL,Professional,Employed,23,False,660,679,"$100,000+",True,16467,7500,0,177
011A3524199600124783B74,2011,36,Completed,2013,0.124,0.1029,9,1,WA,Professional,Employed,7,False,680,699,"$75,000-99,999",True,7333,9500,0,6
012235934947469025C3299,2013,60,Completed,2014,0.14249,0.1199,10,1,CA,Police Officer/Correction Officer,Employed,186,True,720,739,"$100,000+",True,10417,10500,0,1
4D7E3475822347238AF0B40,2010,36,Chargedoff,2011,0.28574,0.2625,8,1,CA,Administrative Assistant,Full-time,122,False,680,699,"$50,000-74,999",True,5750,2500,0,117
4D833552053531075DA2CE2,2012,60,Completed,2013,0.20705,0.183,6,1,NY,Architect,Full-time,47,False,680,699,"$25,000-49,999",True,3667,11000,2,161
164B35714179678373014D2,2013,36,Completed,2014,0.15324000000000002,0.1249,7,1,MI,Professional,Employed,75,True,720,739,"$100,000+",False,11250,2000,0,19
165035307647876112943F0,2011,36,Completed,2012,0.35131999999999997,0.3149,5,1,IN,Professional,Employed,315,True,660,679,"$100,000+",True,10167,7500,0,48
B8723462184748654F2F8FA,2009,36,Completed,2011,0.09272000000000001,0.072,10,1,NY,Professional,Full-time,39,True,760,779,"$75,000-99,999",True,7417,2700,0,81
B88D35488939486891A5F2B,2012,36,Completed,2014,0.26681,0.2287,2,1,LA,Other,Employed,112,True,660,679,"$100,000+",True,12083,2500,0,10
C0193490500219418B9C195,2010,36,Completed,2011,0.15549000000000002,0.134,8,1,WA,Student - College Senior,Employed,49,False,720,739,"$25,000-49,999",True,2500,6500,0,221
982A35000920961961C0DAC,2010,36,Completed,2013,0.13068,0.1095,9,7,NY,Other,Employed,37,True,820,839,"$100,000+",True,11946,10000,0,225
D54034776842599452AADE4,2010,36,Completed,2012,0.11295999999999999,0.092,9,1,CO,Sales - Retail,Full-time,83,False,740,759,"$25,000-49,999",True,2583,4600,0,130
D54535299836243878637DE,2011,36,Completed,2013,0.29254,0.2574,6,1,WA,Computer Programmer,Employed,21,True,640,659,"$100,000+",True,9583,10000,0,108
32313508764103831AA2D83,2011,36,Completed,2013,0.34886999999999996,0.3125,4,3,CA,Professional,Employed,50,False,660,679,"$50,000-74,999",True,5083,4000,0,58
32443553089328041951864,2012,60,Completed,2013,0.35838000000000003,0.3304,1,2,UT,Sales - Commission,Self-employed,51,True,660,679,"$100,000+",False,8333,4000,1,30
8AAB3526275916039236B30,2011,60,Completed,2012,0.20357999999999998,0.1845,8,1,TN,Doctor,Employed,62,True,760,779,"$75,000-99,999",True,7833,15000,0,232
7BE33488797412056DCA40A,2010,36,Completed,2013,0.33332,0.3094,5,1,IN,Professional,Full-time,48,True,660,679,"$25,000-49,999",True,2600,3450,0,90
E5153478790090429CABE7B,2010,36,Defaulted,2011,0.28574,0.2625,7,3,MT,Truck Driver,Full-time,4,False,660,679,"$25,000-49,999",False,2400,2550,0,83
E5223538887846626A75F1F,2012,12,Completed,2013,0.34478000000000003,0.2443,6,1,CA,Computer Programmer,Employed,3,True,660,679,"$75,000-99,999",True,7417,2000,0,2
011B3538605416313B39A45,2012,36,Chargedoff,2013,0.34998,0.3099,3,7,MD,Other,Not employed,30,False,640,659,Not employed,False,0,4000,0,51
012235540494949446032B8,2012,60,Completed,2013,0.30111,0.2747,6,1,AR,Police Officer/Correction Officer,Employed,13,False,720,739,"$25,000-49,999",True,2083,9500,0,15
01333574592667665FE0E6F,2013,36,Completed,2013,0.15833,0.1299,7,1,MI,Retail Management,Employed,60,True,760,779,"$25,000-49,999",True,3750,11500,0,176
00F1352716812708481D955,2011,36,Chargedoff,2012,0.35643,0.3199,4,1,MS,Other,Employed,124,False,680,699,"$25,000-49,999",True,2500,7500,0,48
4DB73475331771939E64FFE,2010,36,Completed,2013,0.11448,0.0935,9,1,CA,Scientist,Full-time,31,True,740,759,"$75,000-99,999",True,6917,9000,0,294
4DD3349673743825998AB33,2010,36,Completed,2012,0.23393000000000003,0.2,4,1,UT,Other,Employed,12,False,640,659,"$1-24,999",True,2000,2600,0,3
B8D734704127426388DF1A4,2009,36,Chargedoff,2010,0.34184000000000003,0.3178,7,2,OH,Professional,Full-time,110,True,720,739,"$75,000-99,999",True,7102,5700,0,183
B8EE3514986073183B51C51,2011,36,Completed,2012,0.2951,0.2599,7,1,CA,Computer Programmer,Employed,40,False,660,679,"$50,000-74,999",True,6167,8591,0,154
B8F135095789150066F8CBA,2011,36,Completed,2011,0.35643,0.3199,4,1,NJ,Executive,Employed,14,False,680,699,"$25,000-49,999",False,3333,2000,0,42
C03C3477398792666328C46,2010,36,Completed,2013,0.25785,0.235,5,3,NY,Sales - Retail,Self-employed,138,False,780,799,"$25,000-49,999",False,2500,5300,1,85
D1DA35452823017361544E4,2012,36,Chargedoff,2013,0.35796999999999995,0.3177,4,7,NJ,Other,Employed,63,False,660,679,"$25,000-49,999",True,4130,4000,0,90
D55D35403712055751E35E3,2012,60,Chargedoff,2012,0.27246,0.2468,7,1,GA,Professional,Employed,160,False,660,679,"$50,000-74,999",True,4833,4800,0,72
A06D35474116479996EBFAD,2012,60,Chargedoff,2013,0.31375,0.287,6,14,FL,Professional,Employed,55,False,700,719,"$1-24,999",True,4,7000,0,33
A08635550313471091B433D,2012,60,Chargedoff,2014,0.24301999999999999,0.2181,3,2,GA,Sales - Retail,Employed,75,True,740,759,"$75,000-99,999",True,7500,15000,0,90
3A463554437731006FCA231,2012,36,Completed,2013,0.35796999999999995,0.3177,4,19,UT,Tradesman - Mechanic,Employed,54,False,660,679,"$25,000-49,999",True,3333,2500,0,26
3A583578573718158451882,2013,36,Completed,2013,0.15833,0.1299,7,7,WV,Other,Self-employed,307,True,700,719,"$100,000+",False,12500,5000,0,88
51CA35083930776124706D9,2011,36,Completed,2013,0.11650999999999999,0.0955,9,7,VA,Other,Employed,231,True,760,779,"$25,000-49,999",True,2941,2000,0,30
7BF23562403941625C7D9C8,2012,36,Completed,2013,0.09736,0.0839,8,1,SC,Laborer,Employed,169,True,800,819,"$25,000-49,999",True,2333,15000,0,273
7C313594045082128F7F883,2013,36,Completed,2014,0.26047,0.2225,4,1,MN,Analyst,Employed,15,True,660,679,"$50,000-74,999",True,6083,10000,0,53
93AC354201601358417EDA0,2012,36,Completed,2013,0.2837,0.2452,6,1,ID,Waiter/Waitress,Employed,19,False,700,719,"$1-24,999",True,875,3000,0,10
F52435608742967603A6888,2012,36,Completed,2014,0.35796999999999995,0.3177,5,6,OR,Student - College Graduate Student,Self-employed,10,False,660,679,"$1-24,999",False,1500,2700,0,34
F52A3560094291456B86F58,2012,12,Chargedoff,2014,0.16033,0.1033,5,1,WA,Analyst,Employed,194,False,720,739,"$50,000-74,999",True,4437,3500,0,56
F52D3536189353194707076,2012,36,Completed,2013,0.24245999999999998,0.2049,7,1,NJ,Other,Employed,11,True,660,679,"$50,000-74,999",True,4833,5000,0,124
139F349466411922022696B,2010,36,Completed,2012,0.08591,0.0825,10,1,FL,Other,Employed,210,True,820,839,"$50,000-74,999",True,4583,10000,0,272
00F835094135718377F6E1A,2011,36,Completed,2011,0.10993,0.089,9,1,PA,Teacher,Employed,6,True,760,779,"$25,000-49,999",True,3833,2500,0,56
4E003540923795053EAE43F,2012,36,Defaulted,2012,0.2837,0.2452,6,3,AZ,Retail Management,Employed,66,False,720,739,"$75,000-99,999",True,7417,9000,0,169
C0743541513066980DDAC03,2012,36,Completed,2013,0.12782000000000002,0.0999,10,18,NY,Administrative Assistant,Employed,15,False,720,739,"$100,000+",True,11250,25000,0,396
C0883533409217011D94748,2011,36,Completed,2012,0.29486,0.2561,7,7,NY,Administrative Assistant,Employed,16,False,780,799,"$25,000-49,999",True,2750,2500,0,8
C0883546000824699DBDDB3,2012,36,Completed,2012,0.35796999999999995,0.3177,3,1,FL,Computer Programmer,Employed,163,True,700,719,"$75,000-99,999",True,8083,4000,0,25
C0B53537971386169CFD3D2,2012,36,Completed,2013,0.2399,0.2024,4,2,CA,Other,Employed,209,True,700,719,"$75,000-99,999",True,7750,2000,0,22
D1DC350766747070442D7A9,2011,36,Completed,2013,0.06888,0.0655,10,1,AK,Skilled Labor,Employed,80,False,740,759,"$50,000-74,999",True,5917,5000,0,101
34B83480508950126AFEE4A,2010,36,Completed,2010,0.11295999999999999,0.092,9,2,WI,Computer Programmer,Full-time,118,True,720,739,"$50,000-74,999",True,4500,5000,0,156
4C1F35543076919517C679F,2012,36,Chargedoff,2013,0.23121,0.1939,6,1,GA,Other,Full-time,149,True,640,659,"$50,000-74,999",True,5417,4500,0,77
4C22355022798189051E80B,2012,36,Completed,2014,0.28851,0.2499,5,13,MI,Teacher,Employed,203,True,740,759,"$50,000-74,999",True,5667,3000,0,5
93B735087120670016CEBC2,2011,36,Completed,2014,0.16147,0.1399,8,1,VA,Accountant/CPA,Employed,18,False,720,739,"$75,000-99,999",True,7914,7500,0,187
93E83543756243648639363,2012,60,Chargedoff,2012,0.31375,0.287,5,2,NC,Computer Programmer,Employed,85,True,720,739,"$75,000-99,999",True,8208,15000,0,226
9F9E3562101052499509041,2012,60,Chargedoff,2014,0.33709,0.3097,4,15,TX,Clerical,Employed,70,True,620,639,"$50,000-74,999",True,4542,2000,1,16
9FA83540110865786C40000,2012,36,Completed,2013,0.12782000000000002,0.0999,10,1,CA,Sales - Commission,Employed,3,False,740,759,"$50,000-74,999",True,4167,5000,0,85
9FAA35303061434170A778D,2011,36,Completed,2012,0.16055999999999998,0.139,8,2,LA,Teacher,Employed,206,True,820,839,"$25,000-49,999",True,3333,25000,0,126
9FAB3492092145589A73913,2010,36,Completed,2012,0.13271,0.1115,9,1,TX,Accountant/CPA,Employed,30,True,780,799,"$75,000-99,999",True,7333,15000,0,476
017135482858771623CDA05,2012,36,Completed,2013,0.28851,0.2499,5,6,NC,Military Enlisted,Employed,280,True,740,759,"$50,000-74,999",True,6167,4000,0,41
011E3559248885134CB3F28,2012,36,Completed,2012,0.29107,0.2524,7,1,OH,Truck Driver,Employed,147,True,640,659,"$50,000-74,999",True,4333,6500,0,22
50F035260336927450EB893,2011,60,Defaulted,2013,0.16289,0.149,8,7,FL,Other,Not employed,129,False,780,799,Not employed,False,0,11074,0,236
510535027935607355437FB,2010,36,Completed,2013,0.29418,0.259,5,7,MD,Clerical,Employed,11,False,720,739,"$25,000-49,999",False,2250,2500,0,109
511235369295402766A898C,2012,36,Completed,2013,0.17359000000000002,0.1449,8,1,TX,Other,Employed,34,True,660,679,"$100,000+",True,10833,6000,0,13
5112355295921303130D715,2012,60,Defaulted,2013,0.27554,0.2498,6,13,NJ,Administrative Assistant,Employed,74,True,760,779,"$50,000-74,999",True,5833,11500,0,7
B96035375507166387AE391,2012,36,Completed,2014,0.29394000000000003,0.2552,6,1,FL,Other,Employed,56,False,680,699,"$25,000-49,999",True,2664,4000,0,61
B98A34937038301664F9230,2010,36,Chargedoff,2013,0.32484,0.289,5,1,WA,Police Officer/Correction Officer,Employed,6,False,720,739,"$50,000-74,999",True,5000,10000,0,272
C0DC35462072088667E06E9,2012,60,Chargedoff,2013,0.31375,0.287,5,2,FL,Other,Other,310,True,720,739,"$25,000-49,999",False,3167,2500,0,44
BAB134903836431128B6D23,2010,36,Completed,2013,0.11295999999999999,0.092,9,7,AR,Truck Driver,Self-employed,246,True,720,739,"$100,000+",False,8333,2500,0,59
D97734704023249685383F8,2009,36,Chargedoff,2011,0.37453000000000003,0.35,1,1,IL,Professional,Full-time,143,False,660,679,"$50,000-74,999",True,5492,8500,0,100
B3663544236746445D8587F,2012,36,Completed,2013,0.24245999999999998,0.2049,7,1,MI,Clerical,Employed,51,True,820,839,"$1-24,999",True,1000,3500,0,4
D5C6359393204333773DB65,2013,36,Completed,2013,0.12691,0.099,9,6,OK,Other,Employed,38,True,720,739,"$50,000-74,999",True,4500,3500,0,1
34C73522672275389B611C6,2011,36,Completed,2013,0.202,0.1799,9,7,IL,Professional,Employed,23,True,700,719,"$75,000-99,999",True,7667,8000,0,167
34D1347992567392830AF7B,2010,36,Completed,2013,0.26292,0.24,9,1,TX,Professional,Full-time,295,True,660,679,"$75,000-99,999",True,6542,3000,0,37
4C423546006176292C5C56F,2012,36,Completed,2013,0.25259000000000004,0.2148,6,1,AR,Skilled Labor,Employed,111,True,720,739,"$50,000-74,999",True,5833,15000,0,185
4C54353534068911941F741,2012,60,Chargedoff,2012,0.30008,0.2737,6,1,OH,Postal Service,Employed,292,True,620,639,"$50,000-74,999",True,4825,10000,0,2
15863482114366503D112DE,2010,36,Completed,2012,0.12714,0.106,9,1,CA,Other,Employed,40,False,760,779,"$25,000-49,999",True,2667,7000,0,260
942735524877980716D47D5,2012,12,Completed,2013,0.26824000000000003,0.1897,4,1,CO,Professional,Employed,11,False,660,679,"$75,000-99,999",True,7500,8400,0,162
93B535267077485378C631E,2011,36,Completed,2012,0.2951,0.2599,6,1,OH,Laborer,Employed,261,True,660,679,"$25,000-49,999",True,2917,3000,0,34
8B283494347706181EB4909,2010,36,Completed,2011,0.31053000000000003,0.275,7,6,NC,Clerical,Full-time,275,False,660,679,"$25,000-49,999",True,3917,3600,0,83
8B4B34659821632630ABBE7,2009,36,Completed,2011,0.30826,0.2847,7,1,NY,Computer Programmer,Full-time,123,False,740,759,"$75,000-99,999",False,6667,7500,0,39
011F36017480631615D2954,2014,36,Completed,2014,0.19501,0.1585,4,7,MI,Sales - Retail,Employed,94,True,660,679,"$25,000-49,999",True,2417,3800,0,1
012D3468015702305F9D705,2009,36,Completed,2012,0.34306,0.319,6,1,TN,Professional,Full-time,22,False,600,619,"$25,000-49,999",True,3750,3000,0,74
4E4D359250905006466EADE,2013,36,Completed,2014,0.19859000000000002,0.162,7,1,CA,Other,Employed,360,False,640,659,"$50,000-74,999",True,5833,5000,0,1
942735075415387053EAC2A,2011,36,Completed,2012,0.25424,0.2199,6,1,IL,Professional,Full-time,135,True,700,719,"$75,000-99,999",True,7428,4500,0,67
943F35470982243527EAECE,2012,36,Completed,2013,0.22741999999999998,0.1902,2,1,MA,Realtor,Self-employed,26,True,740,759,"$75,000-99,999",False,7917,15000,0,60
944134631353850905C5F54,2009,36,Completed,2011,0.28675,0.2635,7,6,SD,Computer Programmer,Full-time,250,True,740,759,"$75,000-99,999",True,6367,6500,0,224
944D34581881445048F5BBE,2009,36,Completed,2010,0.2021,0.18,9,1,CA,Administrative Assistant,Full-time,69,False,660,679,"$25,000-49,999",True,2944,5000,0,154
BAEE351750283063988A849,2011,36,Completed,2013,0.34621,0.3099,2,3,NY,Other,Full-time,191,True,640,659,"$100,000+",True,13333,7500,0,76
8D373469567135079AB4C6E,2009,36,Completed,2012,0.27305999999999997,0.25,1,1,AL,Military Enlisted,Full-time,124,False,600,619,"$50,000-74,999",True,4574,4120,0,36
D6183540284259652929D3F,2012,36,Completed,2013,0.33553,0.2958,6,3,CA,Tradesman - Electrician,Employed,31,False,660,679,"$75,000-99,999",True,8000,3000,0,50
34D7354062914513680F831,2012,36,Chargedoff,2013,0.17359000000000002,0.1449,8,7,GA,Clerical,Employed,49,False,680,699,"$1-24,999",True,2000,4000,0,40
4C6A35337753851417368B7,2011,12,Chargedoff,2013,0.18838,0.1113,8,2,IL,Teacher,Employed,23,True,700,719,"$50,000-74,999",True,5000,2000,0,27
16803541037865133044C47,2012,36,Chargedoff,2014,0.33973000000000003,0.2999,1,18,IL,Other,Employed,381,True,620,639,"$50,000-74,999",True,4917,2000,0,8
16883550024355768317459,2012,36,Completed,2013,0.18316,0.1469,6,9,FL,Other,Other,232,True,680,699,"$1-24,999",True,1658,8500,0,162
16A534970434997747F1807,2010,36,Completed,2012,0.38058000000000003,0.3435,6,2,IL,Laborer,Full-time,35,True,640,659,"$75,000-99,999",True,7050,7500,0,190
93C9350962380806006A5A1,2011,36,Completed,2011,0.32576,0.2899,5,1,TX,Pilot - Private/Commercial,Employed,55,False,660,679,"$25,000-49,999",True,3250,7500,0,78
9A913531467239394CD3DA0,2011,60,Completed,2013,0.20357999999999998,0.1845,7,20,IN,Teacher,Employed,53,True,740,759,"$25,000-49,999",True,3517,6000,0,4
9A9135745905443141546E1,2013,60,Completed,2013,0.20081,0.1769,4,2,PA,Other,Full-time,13,False,720,739,"$1-24,999",True,1379,4000,0,91
9A9535394141554912B5D39,2012,60,Completed,2013,0.27246,0.2468,7,3,FL,Pilot - Private/Commercial,Employed,48,True,660,679,"$75,000-99,999",True,7083,10000,0,165
328334755781811244E5151,2010,36,Completed,2013,0.11295999999999999,0.092,10,7,NY,Professional,Full-time,10,False,720,739,"$50,000-74,999",True,4167,2000,0,71
32683506763871692F6DD2C,2011,36,Completed,2014,0.06888,0.0655,10,1,NY,Professional,Employed,46,False,740,759,"$50,000-74,999",True,4333,4000,0,75
4E7835381182319848942DB,2012,36,Completed,2013,0.35796999999999995,0.3177,4,1,IL,Other,Other,5,False,680,699,"$50,000-74,999",True,4550,4000,0,1
57573561033729090E47304,2012,60,Chargedoff,2013,0.23276999999999998,0.2081,3,2,VA,Other,Employed,107,True,740,759,"$50,000-74,999",True,4417,15000,0,178
795635540351357777F387F,2012,12,Completed,2013,0.06589,0.0565,10,11,IL,Engineer - Mechanical,Employed,55,True,800,819,"$50,000-74,999",True,5648,3500,0,60
8D773544159183317A5D400,2012,36,Completed,2012,0.25259000000000004,0.2148,7,2,AR,Other,Other,82,False,640,659,"$50,000-74,999",True,4167,7500,0,74
D79834885875272254CE3BE,2010,36,Defaulted,2011,0.28574,0.2625,7,7,WI,Clerical,Full-time,372,True,760,779,"$25,000-49,999",True,3500,2500,0,61
D7A53517600327474FF53CF,2011,36,Completed,2013,0.27466999999999997,0.2399,5,7,WI,Civil Service,Full-time,409,False,640,659,"$50,000-74,999",True,4167,3000,0,4
BAF4350793827730884224F,2011,36,Completed,2011,0.35643,0.3199,5,1,MN,Other,Employed,37,False,660,679,"$25,000-49,999",True,2917,7500,0,162
BAF435082984012374C7543,2011,36,Completed,2011,0.16147,0.1399,8,1,TX,Executive,Employed,53,True,720,739,"$100,000+",True,16667,7000,0,84
BAFD3545549997835F0B0E2,2012,36,Completed,2013,0.33553,0.2958,6,15,TX,Other,Employed,141,True,640,659,"$50,000-74,999",True,5333,4000,0,46
BB0A3516915320919F0E3A8,2011,36,Completed,2012,0.13524,0.114,10,1,IL,Professor,Employed,10,False,720,739,"$25,000-49,999",True,3000,3000,0,53
3D34352893443151853D19A,2011,36,Chargedoff,2012,0.2951,0.2599,7,1,MD,Other,Employed,22,False,660,679,"$50,000-74,999",True,5000,5000,0,27
3D4934749863121955F7EFE,2010,36,Completed,2011,0.21921999999999997,0.1969,8,7,CA,Other,Self-employed,56,False,700,719,"$25,000-49,999",False,3167,1700,0,94
3D4A354437038132697D5DA,2012,60,Chargedoff,2013,0.27462,0.2489,6,1,AL,Other,Employed,141,True,720,739,"$25,000-49,999",False,2667,15000,0,188
34F135289558352590176D5,2011,36,Completed,2012,0.202,0.1799,8,1,PA,Bus Driver,Employed,1,False,700,719,"$25,000-49,999",True,2414,3500,0,16
44A93463878205583E0EFF1,2009,36,Completed,2011,0.30349,0.28,2,1,ID,Analyst,Full-time,149,True,620,639,"$50,000-74,999",True,4941,4800,2,21
44C8354067556475638335A,2012,60,Completed,2013,0.27246,0.2468,7,10,AR,Computer Programmer,Employed,125,True,660,679,"$75,000-99,999",True,7160,8000,0,1
166B34716638390993DBA18,2009,36,Completed,2013,0.10487,0.084,9,1,MI,Professor,Part-time,40,True,760,779,"$25,000-49,999",False,2500,3200,0,45
166F352923565682549CCA1,2011,36,Completed,2013,0.2951,0.2599,6,1,CA,Food Service Management,Employed,16,True,660,679,"$25,000-49,999",True,3775,10000,0,117
16763497274434887A7CCC6,2010,36,Completed,2013,0.38723,0.35,2,1,OH,Truck Driver,Employed,256,True,720,739,"$50,000-74,999",True,5417,1850,0,31
941A34985059479795D3B3B,2010,36,Completed,2013,0.29265,0.2575,7,1,NC,Other,Employed,39,False,660,679,"$50,000-74,999",True,4171,5500,0,60
941B3529150795795A86DD0,2011,36,Completed,2013,0.2951,0.2599,7,6,NY,Other,Employed,4,False,680,699,"$50,000-74,999",True,5833,5000,0,74
9438354631850685088F38C,2012,36,Completed,2012,0.08829,0.0749,10,7,NY,Executive,Employed,45,True,820,839,"$100,000+",True,16667,3700,0,57
9444354241734382982D618,2012,36,Completed,2013,0.24245999999999998,0.2049,7,2,MI,Other,Other,64,False,660,679,"$1-24,999",True,1656,2000,0,29
944A3523817110586799003,2011,36,Chargedoff,2012,0.34886999999999996,0.3125,3,1,NC,Other,Self-employed,114,False,640,659,"$50,000-74,999",False,5000,4000,0,22
8B613566948380968C94761,2012,12,Completed,2014,0.21649000000000002,0.1389,4,1,CA,Nurse (RN),Employed,57,True,760,779,"$75,000-99,999",True,7500,15000,0,258
8B643582963943953837BAB,2013,36,Completed,2013,0.2353,0.1979,3,19,CO,Executive,Employed,159,True,700,719,"$100,000+",True,11750,5000,0,72
8B7135512619350252E9480,2012,36,Completed,2013,0.24758000000000002,0.2099,7,6,CO,Skilled Labor,Employed,20,True,680,699,"$25,000-49,999",True,3083,6000,0,63
8B8534962907574437EA122,2010,36,Completed,2011,0.31053000000000003,0.275,7,3,GA,Other,Full-time,57,False,660,679,"$25,000-49,999",True,2292,5500,0,134
32AA346235922373603D215,2009,36,Completed,2011,0.28675,0.2635,7,1,VA,Administrative Assistant,Full-time,31,False,680,699,"$25,000-49,999",True,2250,6000,0,210
577E3491046102744D08207,2010,36,Completed,2013,0.38058000000000003,0.3435,6,7,PA,Police Officer/Correction Officer,Employed,2,False,660,679,"$25,000-49,999",True,3468,4200,0,104
83C135611663707812E16B2,2012,36,Completed,2013,0.35796999999999995,0.3177,4,1,WA,Food Service Management,Employed,266,True,680,699,"$25,000-49,999",True,2822,4000,0,74
A43C354171241821349062C,2012,60,Defaulted,2013,0.27246,0.2468,7,7,DC,Computer Programmer,Employed,223,True,660,679,"$100,000+",True,10833,8000,0,2
A44035336417234544CDB06,2011,36,Completed,2013,0.12528,0.0974,8,1,MO,Accountant/CPA,Employed,335,True,720,739,"$100,000+",True,8905,6000,0,10
8DCF3504668840517DD24A3,2011,36,Completed,2012,0.35643,0.3199,5,3,NY,Teacher,Employed,90,False,660,679,"$75,000-99,999",True,6833,3000,0,57
8DDD3520276186061713964,2011,36,Chargedoff,2013,0.22361999999999999,0.1899,7,1,WA,Other,Employed,94,False,680,699,"$25,000-49,999",True,3000,2000,0,32
D64635626065687849265FB,2012,36,Completed,2012,0.35796999999999995,0.3177,4,1,NC,Professional,Employed,137,True,680,699,"$100,000+",True,13733,4000,0,33
7F1D3507273134235DB17EB,2011,36,Completed,2014,0.16652999999999998,0.1449,8,7,SC,Other,Employed,56,False,740,759,"$25,000-49,999",True,2362,8000,0,161
35073464422189976C5E005,2009,36,Completed,2012,0.13119,0.11,9,1,VA,Attorney,Full-time,123,False,760,779,"$75,000-99,999",True,7333,6000,0,168
44D13550493321869815AE3,2012,12,Completed,2013,0.23554,0.1576,6,1,CT,Other,Employed,13,True,720,739,"$50,000-74,999",True,4333,3000,0,36
3C5A350356831610501AB66,2010,36,Completed,2013,0.1322,0.111,9,1,WA,Analyst,Employed,70,True,800,819,"$50,000-74,999",True,4583,4800,0,58
3C6D358581951896674EBFA,2013,36,Completed,2013,0.08325,0.0699,10,13,NY,Analyst,Employed,73,False,800,819,"$100,000+",True,11300,2000,1,41
3C7B3534439438149D8A585,2011,36,Completed,2014,0.24983000000000002,0.2121,4,2,GA,Accountant/CPA,Full-time,47,True,680,699,"$100,000+",True,8542,2000,0,31
155235354142510997C6FD2,2012,60,Completed,2012,0.20357999999999998,0.1845,8,2,GA,Executive,Employed,12,False,700,719,"$100,000+",True,20833,7500,0,156
9FCE3535318286320402B0C,2012,36,Completed,2012,0.35285,0.3127,5,1,RI,Professional,Employed,76,False,680,699,"$50,000-74,999",True,4833,4000,0,8
6FFD358102842580632102C,2013,36,Chargedoff,2014,0.33286,0.2932,2,8,CO,Other,Employed,75,False,720,739,"$25,000-49,999",True,2729,4000,0,1
32CA35323949657410D5B81,2011,36,Completed,2013,0.13545,0.1074,9,7,MO,Other,Full-time,121,True,840,859,"$75,000-99,999",True,7167,3000,0,50
328B35535240898925FF750,2012,36,Completed,2013,0.35796999999999995,0.3177,3,15,MT,Retail Management,Employed,175,True,700,719,"$25,000-49,999",True,3750,4000,0,34
32973530277976602DE0668,2011,36,Completed,2012,0.35131999999999997,0.3149,5,7,CO,Attorney,Self-employed,70,False,660,679,"$100,000+",False,11667,7500,0,67
329B3481124881382829EA5,2010,36,Completed,2012,0.25836,0.2355,8,3,PA,Truck Driver,Full-time,31,False,700,719,"$50,000-74,999",True,5167,8300,0,267
57A935001808873231E6B28,2010,36,Completed,2011,0.39153000000000004,0.35,4,2,MI,Analyst,Full-time,67,False,640,659,"$25,000-49,999",True,3767,1500,0,38
57C0354104894439250BEDF,2012,36,Chargedoff,2013,0.11765999999999999,0.0899,8,18,IL,Laborer,Employed,42,True,680,699,"$50,000-74,999",True,5083,5000,0,80
A495355006088313175EDC4,2012,36,Completed,2014,0.09736,0.0839,9,1,WI,Other,Employed,53,False,740,759,"$25,000-49,999",True,2833,8000,0,152
DA373533504531748A2D4F7,2011,36,Completed,2012,0.18478,0.1559,6,3,OH,Analyst,Employed,67,True,680,699,"$50,000-74,999",True,5833,2000,0,20
7F6A3511026328135221D6A,2011,36,Completed,2012,0.16147,0.1399,8,3,CA,Computer Programmer,Employed,2,False,720,739,"$50,000-74,999",False,4875,5000,0,112
3C823549813889751376586,2012,12,Completed,2013,0.06589,0.0565,10,15,CA,Skilled Labor,Employed,53,False,780,799,"$25,000-49,999",True,3917,7500,0,177
44DE3478123797356CD2765,2010,36,Completed,2011,0.11295999999999999,0.092,9,1,FL,Engineer - Mechanical,Full-time,105,True,760,779,"$100,000+",True,8826,3500,0,105
45053539295807687FE05D3,2012,36,Completed,2013,0.17359000000000002,0.1449,8,1,IL,Other,Employed,21,False,700,719,"$25,000-49,999",True,2750,5000,0,89
15C63538484731792D012B2,2012,36,Chargedoff,2012,0.35796999999999995,0.3177,3,13,NC,Clerical,Self-employed,43,False,700,719,"$25,000-49,999",False,3000,4000,0,1
15C83559248437112590D98,2012,60,Chargedoff,2013,0.15936,0.1364,9,3,TX,Computer Programmer,Employed,42,True,740,759,"$75,000-99,999",True,7083,20000,0,16
9FD734982996183637244E6,2010,36,Completed,2013,0.08191,0.0785,10,1,MI,Executive,Full-time,201,True,780,799,"$100,000+",True,15000,11500,0,375
F54E34823179380368E7BEF,2010,36,Completed,2013,0.21227,0.175,10,1,IL,Other,Full-time,273,False,680,699,"$25,000-49,999",True,4004,1000,0,76
F5503481674331706E7A9C8,2010,36,Completed,2010,0.05736,0.054,10,7,HI,Scientist,Full-time,24,False,740,759,"$25,000-49,999",True,3750,1000,0,35
